orderId;orderDate;customerId;country;city;productId;category;subCategory;productPrice;productCount;shipDate;shipMode
CA-2016-110772;2016-11-20;NZ-18565;United States;Columbus;OFF-FA-10002983;Office Supplies;Fasteners;3.41;7;2016-11-24;Second Class
CA-2016-105585;2016-08-26;RF-19735;United States;San Jose;OFF-FA-10002983;Office Supplies;Fasteners;3.41;3;2016-08-27;First Class
CA-2016-151323;2016-10-23;AB-10255;United States;Seattle;OFF-FA-10002983;Office Supplies;Fasteners;3.41;5;2016-10-28;Standard Class
CA-2015-111339;2015-05-29;VP-21760;United States;Columbus;OFF-FA-10002988;Office Supplies;Fasteners;2.01;5;2015-05-31;First Class
CA-2017-156664;2017-12-18;BP-11290;United States;Columbus;OFF-FA-10002988;Office Supplies;Fasteners;2.01;3;2017-12-23;Standard Class
US-2016-132423;2016-04-15;MY-18295;United States;Grapevine;OFF-FA-10002988;Office Supplies;Fasteners;2.01;5;2016-04-19;Standard Class
CA-2016-137050;2016-07-14;SW-20755;United States;New York City;OFF-FA-10002988;Office Supplies;Fasteners;2.01;7;2016-07-18;Second Class
US-2017-102638;2017-12-29;MC-17845;United States;New York City;OFF-FA-10002988;Office Supplies;Fasteners;2.01;3;2017-12-31;First Class
CA-2016-107475;2016-06-07;RS-19870;United States;Philadelphia;OFF-FA-10002988;Office Supplies;Fasteners;2.01;6;2016-06-11;Standard Class
CA-2016-145583;2016-10-13;LC-16885;United States;Roseville;OFF-FA-10002988;Office Supplies;Fasteners;2.01;2;2016-10-19;Standard Class
CA-2014-168592;2014-09-08;DP-13390;United States;San Francisco;OFF-FA-10002988;Office Supplies;Fasteners;2.01;2;2014-09-14;Standard Class
CA-2015-106978;2015-09-28;ZC-21910;United States;Aurora;OFF-FA-10003021;Office Supplies;Fasteners;1.88;3;2015-10-04;Standard Class
CA-2015-114468;2015-08-23;TD-20995;United States;Bolingbrook;OFF-FA-10003021;Office Supplies;Fasteners;1.88;8;2015-08-23;Same Day
CA-2014-102673;2014-11-01;KH-16630;United States;Charlotte;OFF-FA-10003021;Office Supplies;Fasteners;1.88;5;2014-11-05;Standard Class
CA-2015-111612;2015-11-28;EB-14110;United States;Columbus;OFF-FA-10003021;Office Supplies;Fasteners;1.88;2;2015-12-02;Standard Class
CA-2014-119032;2014-11-27;MS-17770;United States;New York City;OFF-FA-10003021;Office Supplies;Fasteners;1.88;2;2014-12-03;Standard Class
CA-2017-162033;2017-03-26;EM-14200;United States;Virginia Beach;OFF-FA-10003021;Office Supplies;Fasteners;1.88;2;2017-04-02;Standard Class
CA-2017-130771;2017-07-29;LA-16780;United States;Austin;OFF-FA-10003059;Office Supplies;Fasteners;1.81;2;2017-08-03;Standard Class
CA-2014-148950;2014-12-14;JD-16015;United States;Chicago;OFF-FA-10003059;Office Supplies;Fasteners;1.81;2;2014-12-19;Standard Class
CA-2017-114055;2017-12-25;MH-18115;United States;Huntsville;OFF-FA-10003059;Office Supplies;Fasteners;1.81;2;2017-12-29;Second Class
CA-2015-139164;2015-06-23;CS-12355;United States;Long Beach;OFF-FA-10003059;Office Supplies;Fasteners;1.81;3;2015-06-28;Standard Class
CA-2015-160696;2015-09-06;CK-12760;United States;Nashville;OFF-FA-10003059;Office Supplies;Fasteners;1.81;5;2015-09-10;Standard Class
CA-2015-164084;2015-09-07;AG-10525;United States;New York City;OFF-FA-10003059;Office Supplies;Fasteners;1.81;4;2015-09-12;Standard Class
CA-2016-105291;2016-10-30;SP-20920;United States;San Luis Obispo;OFF-FA-10003059;Office Supplies;Fasteners;1.81;2;2016-11-04;Standard Class
CA-2015-161263;2015-04-16;TS-21160;United States;Toledo;OFF-FA-10003059;Office Supplies;Fasteners;1.81;1;2015-04-21;Standard Class
CA-2017-148404;2017-10-07;Dp-13240;United States;Charlotte;OFF-FA-10003112;Office Supplies;Fasteners;7.89;3;2017-10-11;Standard Class
CA-2015-130218;2015-03-23;SG-20470;United States;Florence;OFF-FA-10003112;Office Supplies;Fasteners;7.89;4;2015-03-26;First Class
CA-2016-133697;2016-10-20;CM-12445;United States;Houston;OFF-FA-10003112;Office Supplies;Fasteners;7.89;4;2016-10-24;Second Class
CA-2014-145317;2014-03-18;SM-20320;United States;Jacksonville;OFF-FA-10003112;Office Supplies;Fasteners;7.89;3;2014-03-23;Standard Class
US-2017-123862;2017-01-07;JF-15190;United States;Long Beach;OFF-FA-10003112;Office Supplies;Fasteners;7.89;1;2017-01-09;Second Class
CA-2016-103947;2016-04-01;BB-10990;United States;Sierra Vista;OFF-FA-10003112;Office Supplies;Fasteners;7.89;5;2016-04-08;Standard Class
US-2014-134712;2014-11-29;BS-11380;United States;Skokie;OFF-FA-10003112;Office Supplies;Fasteners;7.89;2;2014-12-04;Standard Class
CA-2014-146997;2014-01-23;SG-20605;United States;Lafayette;OFF-FA-10003467;Office Supplies;Fasteners;1.98;3;2014-01-27;Standard Class
US-2016-103674;2016-12-06;AP-10720;United States;Los Angeles;OFF-FA-10003467;Office Supplies;Fasteners;1.98;7;2016-12-10;Standard Class
CA-2016-148852;2016-05-26;SV-20785;United States;Santa Ana;OFF-FA-10003467;Office Supplies;Fasteners;1.98;3;2016-05-31;Standard Class
CA-2015-130736;2015-12-07;JF-15490;United States;Seattle;OFF-FA-10003467;Office Supplies;Fasteners;1.98;2;2015-12-09;First Class
CA-2015-156153;2015-05-31;CW-11905;United States;Long Beach;OFF-FA-10003472;Office Supplies;Fasteners;1.26;6;2015-06-02;Second Class
CA-2017-156720;2017-12-30;JM-15580;United States;Loveland;OFF-FA-10003472;Office Supplies;Fasteners;1.26;3;2018-01-03;Standard Class
CA-2016-111010;2016-01-22;PG-18895;United States;Morristown;OFF-FA-10003472;Office Supplies;Fasteners;1.26;6;2016-01-28;Standard Class
CA-2015-100685;2015-12-19;SM-20950;United States;Omaha;OFF-FA-10003472;Office Supplies;Fasteners;1.26;4;2015-12-21;Second Class
CA-2017-113278;2017-01-14;HR-14770;United States;Richmond;OFF-FA-10003472;Office Supplies;Fasteners;1.26;2;2017-01-20;Standard Class
CA-2015-127607;2015-03-20;JK-15730;United States;Carrollton;OFF-FA-10003485;Office Supplies;Fasteners;2.62;9;2015-03-26;Standard Class
CA-2014-166961;2014-12-27;CD-12790;United States;Moreno Valley;OFF-FA-10003485;Office Supplies;Fasteners;2.62;3;2014-12-31;Standard Class
CA-2014-156993;2014-06-28;RW-19630;United States;Detroit;OFF-FA-10003495;Office Supplies;Fasteners;6.08;1;2014-07-04;Standard Class
US-2016-110156;2016-11-19;EH-13945;United States;Houston;OFF-FA-10003495;Office Supplies;Fasteners;6.08;12;2016-11-24;Standard Class
CA-2017-149944;2017-11-12;MB-17305;United States;Longview;OFF-FA-10003495;Office Supplies;Fasteners;6.08;3;2017-11-16;Second Class
CA-2017-128363;2017-08-13;DC-12850;United States;Memphis;OFF-FA-10003495;Office Supplies;Fasteners;6.08;5;2017-08-18;Standard Class
CA-2016-101623;2016-02-28;RR-19525;United States;New York City;OFF-FA-10003495;Office Supplies;Fasteners;6.08;6;2016-03-06;Standard Class
CA-2017-116358;2017-11-02;KM-16225;United States;Overland Park;OFF-FA-10003495;Office Supplies;Fasteners;6.08;3;2017-11-06;Standard Class
CA-2014-153983;2014-11-29;AH-10210;United States;San Francisco;OFF-FA-10003495;Office Supplies;Fasteners;6.08;5;2014-12-06;Standard Class
CA-2016-140501;2016-06-23;IM-15070;United States;New York City;OFF-FA-10004076;Office Supplies;Fasteners;1.98;2;2016-06-28;Standard Class
CA-2016-127243;2016-11-28;DS-13180;United States;Philadelphia;OFF-FA-10004076;Office Supplies;Fasteners;1.98;8;2016-12-04;Standard Class
CA-2017-141663;2017-04-13;DP-13105;United States;Philadelphia;OFF-FA-10004076;Office Supplies;Fasteners;1.98;5;2017-04-17;Standard Class
CA-2015-121132;2015-07-17;VB-21745;United States;Houston;OFF-FA-10004248;Office Supplies;Fasteners;4.51;4;2015-07-24;Standard Class
CA-2017-101945;2017-11-24;GT-14710;United States;Houston;OFF-FA-10004248;Office Supplies;Fasteners;4.51;3;2017-11-28;Standard Class
CA-2016-118052;2016-05-06;BE-11455;United States;Lorain;OFF-FA-10004248;Office Supplies;Fasteners;4.51;2;2016-05-10;Standard Class
CA-2014-162992;2014-12-19;BP-11095;United States;Los Angeles;OFF-FA-10004248;Office Supplies;Fasteners;4.51;5;2014-12-21;First Class
CA-2017-103380;2017-11-21;BF-11005;United States;Pasadena;OFF-FA-10004248;Office Supplies;Fasteners;4.51;2;2017-11-25;Standard Class
CA-2014-131009;2014-03-01;SC-20380;United States;El Paso;OFF-FA-10004395;Office Supplies;Fasteners;4.71;5;2014-03-05;Standard Class
CA-2017-112172;2017-06-10;MM-18280;United States;New York City;OFF-FA-10004395;Office Supplies;Fasteners;4.71;3;2017-06-14;Second Class
CA-2017-144568;2017-05-29;JO-15550;United States;Omaha;OFF-FA-10004395;Office Supplies;Fasteners;4.71;5;2017-06-02;Standard Class
CA-2015-148635;2015-07-25;MH-18025;United States;Seattle;OFF-FA-10004395;Office Supplies;Fasteners;4.71;2;2015-07-27;Second Class
CA-2017-133648;2017-06-25;ML-17755;United States;Springfield;OFF-FA-10004395;Office Supplies;Fasteners;4.71;3;2017-07-02;Standard Class
US-2017-163790;2017-11-02;NL-18310;United States;Danville;OFF-FA-10004838;Office Supplies;Fasteners;1.86;3;2017-11-04;Second Class
CA-2014-161249;2014-08-09;RD-19720;United States;Phoenix;OFF-FA-10004838;Office Supplies;Fasteners;1.86;3;2014-08-13;Standard Class
CA-2017-111591;2017-03-21;PS-18970;United States;Seattle;OFF-FA-10004838;Office Supplies;Fasteners;1.86;7;2017-03-25;Standard Class
CA-2015-161263;2015-04-16;TS-21160;United States;Toledo;OFF-FA-10004838;Office Supplies;Fasteners;1.86;7;2015-04-21;Standard Class
US-2017-124779;2017-09-08;BF-11020;United States;Arlington;OFF-FA-10004854;Office Supplies;Fasteners;11.48;5;2017-09-11;First Class
CA-2014-111451;2014-12-26;KL-16555;United States;Colorado Springs;OFF-FA-10004854;Office Supplies;Fasteners;11.48;3;2014-12-28;First Class
CA-2017-163265;2017-02-16;JS-16030;United States;Decatur;OFF-FA-10004854;Office Supplies;Fasteners;11.48;2;2017-02-21;Standard Class
CA-2015-158456;2015-12-24;KT-16465;United States;Los Angeles;OFF-FA-10004854;Office Supplies;Fasteners;11.48;4;2015-12-29;Standard Class
CA-2015-168459;2015-11-22;MC-17275;United States;Memphis;OFF-FA-10004854;Office Supplies;Fasteners;11.48;6;2015-11-27;Standard Class
CA-2015-127173;2015-09-26;GM-14500;United States;Oceanside;OFF-FA-10004854;Office Supplies;Fasteners;11.48;3;2015-10-03;Standard Class
CA-2014-127012;2014-08-11;GM-14680;United States;Seattle;OFF-FA-10004854;Office Supplies;Fasteners;11.48;2;2014-08-15;Standard Class
CA-2017-120327;2017-11-11;WB-21850;United States;Urbandale;OFF-FA-10004854;Office Supplies;Fasteners;11.48;4;2017-11-16;Standard Class
US-2016-139388;2016-11-07;CC-12475;United States;Lakewood;OFF-FA-10004968;Office Supplies;Fasteners;3.74;4;2016-11-09;First Class
CA-2015-148432;2015-11-07;MC-18130;United States;Newark;OFF-FA-10004968;Office Supplies;Fasteners;3.74;7;2015-11-10;Second Class
CA-2016-111976;2016-03-08;BD-11620;United States;Philadelphia;OFF-FA-10004968;Office Supplies;Fasteners;3.74;2;2016-03-12;Standard Class
CA-2017-166415;2017-02-19;ME-17725;United States;Seattle;OFF-FA-10004968;Office Supplies;Fasteners;3.74;3;2017-02-23;Standard Class
US-2017-132031;2017-04-23;PN-18775;United States;Clarksville;OFF-LA-10000081;Office Supplies;Labels;3.75;1;2017-04-27;Standard Class
CA-2016-123512;2016-06-17;MV-18190;United States;Los Angeles;OFF-LA-10000081;Office Supplies;Labels;3.75;6;2016-06-19;First Class
CA-2017-140949;2017-03-17;DB-13405;United States;New York City;OFF-LA-10000081;Office Supplies;Labels;3.75;5;2017-03-22;Second Class
CA-2016-129280;2016-05-03;SM-20905;United States;Newark;OFF-LA-10000081;Office Supplies;Labels;3.75;2;2016-05-05;First Class
CA-2017-122154;2017-04-09;SA-20830;United States;Jacksonville;OFF-LA-10000121;Office Supplies;Labels;6.3;3;2017-04-11;First Class
US-2017-157224;2017-09-14;JB-16000;United States;Los Angeles;OFF-LA-10000121;Office Supplies;Labels;6.3;9;2017-09-18;Second Class
CA-2014-124856;2014-09-29;LD-17005;United States;New York City;OFF-LA-10000121;Office Supplies;Labels;6.3;3;2014-10-03;Second Class
CA-2017-148642;2017-03-06;DW-13540;United States;Dallas;OFF-LA-10000134;Office Supplies;Labels;3.08;2;2017-03-12;Standard Class
CA-2017-167381;2017-09-22;EH-14005;United States;Lansing;OFF-LA-10000134;Office Supplies;Labels;3.08;9;2017-09-24;Second Class
CA-2016-163216;2016-10-07;AW-10930;United States;Philadelphia;OFF-LA-10000134;Office Supplies;Labels;3.08;2;2016-10-10;First Class
CA-2017-139444;2017-09-09;GK-14620;United States;Plano;OFF-LA-10000134;Office Supplies;Labels;3.08;4;2017-09-15;Standard Class
CA-2017-155558;2017-10-26;PG-18895;United States;Rochester;OFF-LA-10000134;Office Supplies;Labels;3.08;2;2017-11-02;Standard Class
CA-2015-101707;2015-08-27;PF-19165;United States;San Diego;OFF-LA-10000134;Office Supplies;Labels;3.08;1;2015-09-01;Standard Class
CA-2014-117345;2014-08-01;BF-10975;United States;Charlotte;OFF-LA-10000240;Office Supplies;Labels;7.31;3;2014-08-05;Standard Class
CA-2016-144764;2016-09-02;RL-19615;United States;Chicago;OFF-LA-10000240;Office Supplies;Labels;7.31;5;2016-09-08;Standard Class
CA-2014-114314;2014-10-11;DB-13555;United States;Fayetteville;OFF-LA-10000240;Office Supplies;Labels;7.31;1;2014-10-15;Standard Class
CA-2016-138688;2016-06-12;DV-13045;United States;Los Angeles;OFF-LA-10000240;Office Supplies;Labels;7.31;2;2016-06-16;Second Class
CA-2015-105690;2015-11-21;CA-11965;United States;Port Arthur;OFF-LA-10000240;Office Supplies;Labels;7.31;2;2015-11-26;Second Class
CA-2015-113110;2015-03-19;BK-11260;United States;San Bernardino;OFF-LA-10000240;Office Supplies;Labels;7.31;2;2015-03-23;Standard Class
CA-2017-100748;2017-05-13;RB-19795;United States;San Francisco;OFF-LA-10000240;Office Supplies;Labels;7.31;8;2017-05-20;Standard Class
CA-2014-127446;2014-11-25;MC-17590;United States;Arlington;OFF-LA-10000248;Office Supplies;Labels;3.69;2;2014-11-30;Standard Class
CA-2017-103212;2017-10-13;MH-18025;United States;Lafayette;OFF-LA-10000248;Office Supplies;Labels;3.69;3;2017-10-14;First Class
US-2016-114174;2016-09-08;AP-10720;United States;Malden;OFF-LA-10000248;Office Supplies;Labels;3.69;4;2016-09-14;Standard Class
CA-2016-140501;2016-06-23;IM-15070;United States;New York City;OFF-LA-10000248;Office Supplies;Labels;3.69;5;2016-06-28;Standard Class
CA-2017-117128;2017-12-05;BF-11080;United States;New York City;OFF-LA-10000248;Office Supplies;Labels;3.69;3;2017-12-08;Second Class
CA-2016-149482;2016-11-14;RR-19315;United States;San Francisco;OFF-LA-10000248;Office Supplies;Labels;3.69;2;2016-11-19;Standard Class
CA-2016-142895;2016-07-21;BP-11290;United States;Concord;OFF-LA-10000262;Office Supplies;Labels;2.61;3;2016-07-26;Standard Class
CA-2015-131758;2015-05-28;KB-16315;United States;Freeport;OFF-LA-10000262;Office Supplies;Labels;2.61;5;2015-06-01;Standard Class
US-2016-132577;2016-11-22;JE-15475;United States;Houston;OFF-LA-10000262;Office Supplies;Labels;2.61;1;2016-11-27;Standard Class
CA-2017-134495;2017-04-01;BF-11020;United States;Jacksonville;OFF-LA-10000262;Office Supplies;Labels;2.61;3;2017-04-04;Second Class
CA-2016-145898;2016-09-26;CM-12445;United States;Redlands;OFF-LA-10000262;Office Supplies;Labels;2.61;3;2016-09-26;Same Day
CA-2014-110527;2014-08-09;ED-13885;United States;San Diego;OFF-LA-10000262;Office Supplies;Labels;2.61;8;2014-08-16;Standard Class
US-2014-127978;2014-03-03;JS-15595;United States;Columbus;OFF-LA-10000305;Office Supplies;Labels;6.3;3;2014-03-08;Standard Class
CA-2014-116785;2014-04-26;MH-17290;United States;Los Angeles;OFF-LA-10000305;Office Supplies;Labels;6.3;2;2014-04-30;Standard Class
CA-2016-140046;2016-07-28;KM-16660;United States;Los Angeles;OFF-LA-10000305;Office Supplies;Labels;6.3;3;2016-08-03;Standard Class
CA-2017-144883;2017-08-15;BO-11350;United States;Roseville;OFF-LA-10000305;Office Supplies;Labels;6.3;8;2017-08-19;Standard Class
CA-2016-101161;2016-10-13;BW-11110;United States;New York City;OFF-LA-10000407;Office Supplies;Labels;4.98;5;2016-10-20;Standard Class
CA-2016-165169;2016-06-05;JL-15235;United States;Newark;OFF-LA-10000407;Office Supplies;Labels;4.98;3;2016-06-11;Standard Class
CA-2016-145261;2016-12-18;AH-10120;United States;Salem;OFF-LA-10000407;Office Supplies;Labels;4.98;4;2016-12-21;First Class
CA-2014-158372;2014-11-10;RD-19900;United States;San Diego;OFF-LA-10000407;Office Supplies;Labels;4.98;8;2014-11-16;Standard Class
US-2016-165078;2016-11-05;MA-17995;United States;Lawrence;OFF-LA-10000414;Office Supplies;Labels;10.35;5;2016-11-10;Standard Class
CA-2015-125934;2015-09-11;SN-20560;United States;Paterson;OFF-LA-10000414;Office Supplies;Labels;10.35;3;2015-09-18;Standard Class
US-2017-153948;2017-11-06;FM-14290;United States;San Francisco;OFF-LA-10000414;Office Supplies;Labels;10.35;4;2017-11-06;Same Day
CA-2015-132388;2015-10-10;KN-16390;United States;Santa Barbara;OFF-LA-10000414;Office Supplies;Labels;10.35;3;2015-10-12;First Class
CA-2015-100818;2015-05-31;JM-15265;United States;Chicago;OFF-LA-10000443;Office Supplies;Labels;3.69;2;2015-06-05;Second Class
CA-2017-152226;2017-05-12;JH-15910;United States;Cincinnati;OFF-LA-10000443;Office Supplies;Labels;3.69;2;2017-05-16;Standard Class
CA-2015-112144;2015-06-28;CY-12745;United States;Gilbert;OFF-LA-10000443;Office Supplies;Labels;3.69;2;2015-07-02;Standard Class
CA-2015-116687;2015-05-02;NC-18625;United States;Houston;OFF-LA-10000443;Office Supplies;Labels;3.69;3;2015-05-07;Standard Class
CA-2014-103989;2014-03-19;MC-17605;United States;Lakeland;OFF-LA-10000443;Office Supplies;Labels;3.69;4;2014-03-21;First Class
CA-2014-156244;2014-08-12;DH-13675;United States;Miami;OFF-LA-10000443;Office Supplies;Labels;3.69;1;2014-08-16;Standard Class
CA-2015-164833;2015-06-04;LL-16840;United States;Seattle;OFF-LA-10000443;Office Supplies;Labels;3.69;2;2015-06-04;Same Day
CA-2017-152198;2017-09-09;JD-16015;United States;Toledo;OFF-LA-10000443;Office Supplies;Labels;3.69;6;2017-09-10;First Class
CA-2014-118976;2014-04-28;MY-18295;United States;Baltimore;OFF-LA-10000452;Office Supplies;Labels;3.15;1;2014-05-03;Standard Class
CA-2015-149566;2015-12-05;GB-14530;United States;Los Angeles;OFF-LA-10000452;Office Supplies;Labels;3.15;4;2015-12-10;Standard Class
US-2016-155971;2016-06-06;RB-19795;United States;Los Angeles;OFF-LA-10000452;Office Supplies;Labels;3.15;7;2016-06-12;Standard Class
CA-2016-166163;2016-08-15;CY-12745;United States;Oakland;OFF-LA-10000452;Office Supplies;Labels;3.15;1;2016-08-20;Second Class
CA-2014-136280;2014-11-29;Co-12640;United States;Philadelphia;OFF-LA-10000452;Office Supplies;Labels;3.15;2;2014-12-06;Standard Class
US-2015-128090;2015-08-16;JM-15865;United States;Phoenix;OFF-LA-10000452;Office Supplies;Labels;3.15;2;2015-08-22;Standard Class
CA-2015-132626;2015-07-09;BT-11680;United States;Clinton;OFF-LA-10000476;Office Supplies;Labels;4.13;3;2015-07-14;Standard Class
CA-2017-113705;2017-03-27;LC-16870;United States;Richmond;OFF-LA-10000476;Office Supplies;Labels;4.13;2;2017-03-29;Second Class
CA-2016-142902;2016-09-12;BP-11185;United States;Arvada;OFF-LA-10000634;Office Supplies;Labels;2.61;3;2016-09-14;Second Class
CA-2014-154095;2014-12-02;ON-18715;United States;Clinton;OFF-LA-10000634;Office Supplies;Labels;2.61;6;2014-12-07;Standard Class
CA-2017-164378;2017-07-15;MM-18055;United States;New York City;OFF-LA-10000634;Office Supplies;Labels;2.61;3;2017-07-18;Second Class
CA-2015-130736;2015-12-07;JF-15490;United States;Seattle;OFF-LA-10000634;Office Supplies;Labels;2.61;1;2015-12-09;First Class
US-2017-154872;2017-05-14;DP-13000;United States;Cleveland;OFF-LA-10000973;Office Supplies;Labels;3.15;2;2017-05-18;Standard Class
CA-2016-104311;2016-05-02;AS-10090;United States;Irving;OFF-LA-10000973;Office Supplies;Labels;3.15;2;2016-05-06;Standard Class
US-2016-134908;2016-06-05;JS-15940;United States;Philadelphia;OFF-LA-10000973;Office Supplies;Labels;3.15;3;2016-06-09;Standard Class
CA-2017-164819;2017-10-15;RS-19420;United States;Fairfield;OFF-LA-10001045;Office Supplies;Labels;2.61;5;2017-10-19;Second Class
CA-2017-150959;2017-11-11;TD-20995;United States;Garland;OFF-LA-10001045;Office Supplies;Labels;2.61;5;2017-11-13;First Class
CA-2014-160066;2014-11-16;AH-10075;United States;Huntington Beach;OFF-LA-10001045;Office Supplies;Labels;2.61;2;2014-11-22;Standard Class
CA-2015-121650;2015-12-10;KD-16495;United States;Jackson;OFF-LA-10001045;Office Supplies;Labels;2.61;1;2015-12-16;Standard Class
CA-2017-131653;2017-01-29;RD-19585;United States;New York City;OFF-LA-10001045;Office Supplies;Labels;2.61;2;2017-02-05;Standard Class
CA-2016-106894;2016-02-07;CA-12265;United States;Springfield;OFF-LA-10001045;Office Supplies;Labels;2.61;3;2016-02-07;Same Day
CA-2014-151897;2014-06-06;VT-21700;United States;Houston;OFF-LA-10001074;Office Supplies;Labels;12.53;10;2014-06-10;Standard Class
CA-2014-115791;2014-01-16;DL-13315;United States;Philadelphia;OFF-LA-10001074;Office Supplies;Labels;12.53;3;2014-01-18;Second Class
US-2016-141544;2016-08-30;PO-18850;United States;Philadelphia;OFF-LA-10001074;Office Supplies;Labels;12.53;10;2016-09-01;First Class
CA-2015-135391;2015-02-09;FA-14230;United States;San Antonio;OFF-LA-10001074;Office Supplies;Labels;12.53;4;2015-02-11;Second Class
CA-2017-131303;2017-11-28;EP-13915;United States;San Diego;OFF-LA-10001074;Office Supplies;Labels;12.53;5;2017-12-02;Standard Class
US-2016-139087;2016-07-17;DK-13375;United States;Seattle;OFF-LA-10001074;Office Supplies;Labels;12.53;7;2016-07-22;Second Class
CA-2017-155698;2017-03-08;VB-21745;United States;Columbus;OFF-LA-10001158;Office Supplies;Labels;10.35;2;2017-03-11;First Class
CA-2017-135692;2017-04-27;CV-12805;United States;Fort Worth;OFF-LA-10001158;Office Supplies;Labels;10.35;4;2017-05-01;Standard Class
CA-2017-103506;2017-07-23;LR-17035;United States;Long Beach;OFF-LA-10001158;Office Supplies;Labels;10.35;4;2017-07-27;Standard Class
CA-2017-144904;2017-09-25;KW-16435;United States;New York City;OFF-LA-10001158;Office Supplies;Labels;10.35;2;2017-10-01;Standard Class
US-2017-109253;2017-08-21;PR-18880;United States;Oakland;OFF-LA-10001158;Office Supplies;Labels;10.35;5;2017-08-22;First Class
CA-2016-116232;2016-09-22;AC-10450;United States;Pembroke Pines;OFF-LA-10001158;Office Supplies;Labels;10.35;2;2016-09-26;Standard Class
CA-2014-124730;2014-11-26;LS-17245;United States;Utica;OFF-LA-10001158;Office Supplies;Labels;10.35;9;2014-11-26;Same Day
CA-2014-163552;2014-07-11;LA-16780;United States;Hackensack;OFF-LA-10001175;Office Supplies;Labels;2.88;5;2014-07-15;Standard Class
CA-2014-125171;2014-09-03;AG-10390;United States;New York City;OFF-LA-10001175;Office Supplies;Labels;2.88;5;2014-09-03;Same Day
CA-2017-112515;2017-09-17;AS-10225;United States;Provo;OFF-LA-10001175;Office Supplies;Labels;2.88;5;2017-09-21;Second Class
CA-2015-110345;2015-03-09;TG-21310;United States;Raleigh;OFF-LA-10001175;Office Supplies;Labels;2.88;2;2015-03-11;Second Class
CA-2016-113243;2016-06-10;OT-18730;United States;Los Angeles;OFF-LA-10001297;Office Supplies;Labels;10.35;2;2016-06-15;Standard Class
CA-2016-161473;2016-04-01;TB-21175;United States;New York City;OFF-LA-10001297;Office Supplies;Labels;10.35;2;2016-04-05;Standard Class
CA-2017-164826;2017-12-28;JF-15415;United States;New York City;OFF-LA-10001297;Office Supplies;Labels;10.35;7;2018-01-04;Standard Class
US-2017-118535;2017-02-11;DJ-13510;United States;New York City;OFF-LA-10001297;Office Supplies;Labels;10.35;2;2017-02-15;Standard Class
CA-2017-168396;2017-08-03;BD-11725;United States;San Francisco;OFF-LA-10001297;Office Supplies;Labels;10.35;5;2017-08-08;Second Class
CA-2016-113831;2016-05-30;AH-10690;United States;Springfield;OFF-LA-10001297;Office Supplies;Labels;10.35;6;2016-06-03;Standard Class
CA-2014-127446;2014-11-25;MC-17590;United States;Arlington;OFF-LA-10001317;Office Supplies;Labels;3.15;1;2014-11-30;Standard Class
CA-2016-115756;2016-09-05;PK-19075;United States;Detroit;OFF-LA-10001317;Office Supplies;Labels;3.15;7;2016-09-07;Second Class
CA-2015-166464;2015-09-12;PG-18895;United States;New York City;OFF-LA-10001317;Office Supplies;Labels;3.15;4;2015-09-17;Standard Class
CA-2017-148691;2017-12-03;CS-12460;United States;New York City;OFF-LA-10001317;Office Supplies;Labels;3.15;1;2017-12-09;Standard Class
US-2016-150861;2016-12-03;EG-13900;United States;Oceanside;OFF-LA-10001317;Office Supplies;Labels;3.15;2;2016-12-06;First Class
CA-2017-115931;2017-12-22;JM-15655;United States;Carlsbad;OFF-LA-10001404;Office Supplies;Labels;3.69;5;2017-12-26;Standard Class
CA-2016-141082;2016-12-09;FM-14380;United States;Lawrence;OFF-LA-10001404;Office Supplies;Labels;3.69;1;2016-12-13;Standard Class
CA-2017-128965;2017-04-17;PS-18760;United States;Los Angeles;OFF-LA-10001404;Office Supplies;Labels;3.69;2;2017-04-22;Standard Class
US-2017-110646;2017-10-26;JF-15190;United States;Philadelphia;OFF-LA-10001404;Office Supplies;Labels;3.69;5;2017-10-31;Standard Class
CA-2016-141082;2016-12-09;FM-14380;United States;Lawrence;OFF-LA-10001474;Office Supplies;Labels;30.53;4;2016-12-13;Standard Class
US-2016-126431;2016-07-01;SU-20665;United States;New York City;OFF-LA-10001474;Office Supplies;Labels;30.53;1;2016-07-01;Same Day
CA-2014-110786;2014-12-29;AJ-10795;United States;San Francisco;OFF-LA-10001474;Office Supplies;Labels;30.53;9;2015-01-02;Standard Class
CA-2015-150714;2015-10-26;KH-16690;United States;Springfield;OFF-LA-10001474;Office Supplies;Labels;30.53;6;2015-11-01;Standard Class
CA-2017-124597;2017-04-30;AS-10630;United States;Boynton Beach;OFF-LA-10001569;Office Supplies;Labels;4.98;3;2017-05-05;Standard Class
CA-2017-145275;2017-04-02;AH-10465;United States;Decatur;OFF-LA-10001569;Office Supplies;Labels;4.98;3;2017-04-06;Standard Class
CA-2016-123722;2016-09-25;NH-18610;United States;Irving;OFF-LA-10001569;Office Supplies;Labels;4.98;4;2016-10-01;Standard Class
CA-2016-164784;2016-05-01;HF-14995;United States;Memphis;OFF-LA-10001569;Office Supplies;Labels;4.98;1;2016-05-04;First Class
CA-2014-107454;2014-11-02;RD-19720;United States;New York City;OFF-LA-10001569;Office Supplies;Labels;4.98;7;2014-11-06;Standard Class
US-2016-113677;2016-11-13;CM-12655;United States;New York City;OFF-LA-10001569;Office Supplies;Labels;4.98;3;2016-11-19;Standard Class
